timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T16:59:00.000Z";"2023-08-19T07:34:00.000Z";1.3152402837;1.3272200562;1.3020542603;1.3200371116;16982541.62;292894603.6;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T00:17:00.000Z";"2023-08-18T17:23:00.000Z";1.3427889757;1.3487334898;1.3111709385;1.3153123246;23698543.12;282530425.3;"2023-08-18T23:59:59.999Z"
"2023-08-17T00:00:00.000Z";"2023-08-17T23:59:59.999Z";"2023-08-17T00:00:00.000Z";"2023-08-17T21:52:00.000Z";1.4227649847;1.4227649847;1.3152508948;1.3426235584;28596914.83;288277082.37;"2023-08-17T23:59:59.999Z"
"2023-08-16T00:00:00.000Z";"2023-08-16T23:59:59.999Z";"2023-08-16T00:28:00.000Z";"2023-08-16T21:24:00.000Z";1.4572513714;1.4597218237;1.4168018127;1.4224503627;19685585.39;305195695.07;"2023-08-16T23:59:59.999Z"
"2023-08-15T00:00:00.000Z";"2023-08-15T23:59:59.999Z";"2023-08-15T01:15:00.000Z";"2023-08-15T20:14:00.000Z";1.4901208902;1.4903085687;1.4534511666;1.4574853255;23430200.02;312818118.69;"2023-08-15T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-14T23:59:59.999Z";"2023-08-14T23:42:00.000Z";"2023-08-14T02:24:00.000Z";1.4714016688;1.4904055687;1.4680000525;1.4900117664;19824218.71;319487330.9;"2023-08-14T23:59:59.999Z"
"2023-08-13T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-13T20:08:00.000Z";"2023-08-13T00:43:00.000Z";1.4592808975;1.4824595414;1.4583298824;1.4713103029;20417961.04;314272237.73;"2023-08-13T23:59:59.999Z"
"2023-08-12T00:00:00.000Z";"2023-08-12T23:59:59.999Z";"2023-08-12T15:36:00.000Z";"2023-08-12T00:16:00.000Z";1.4603629314;1.4689212912;1.458782338;1.4593106414;11140146.04;311715125.62;"2023-08-12T23:59:59.999Z"
"2023-08-11T00:00:00.000Z";"2023-08-11T23:59:59.999Z";"2023-08-11T01:30:00.000Z";"2023-08-11T18:49:00.000Z";1.4706588252;1.4747711871;1.4536390401;1.4606097497;13397187.11;311702534.19;"2023-08-11T23:59:59.999Z"
"2023-08-10T00:00:00.000Z";"2023-08-10T23:59:59.999Z";"2023-08-10T01:42:00.000Z";"2023-08-10T22:19:00.000Z";1.4898335423;1.4919747189;1.4688043571;1.4705552066;14285911.84;313655963.96;"2023-08-10T23:59:59.999Z"
"2023-08-09T00:00:00.000Z";"2023-08-09T23:59:59.999Z";"2023-08-09T00:16:00.000Z";"2023-08-09T18:16:00.000Z";1.5004542157;1.5009484759;1.4846354146;1.4898851344;17499683.56;317797252.18;"2023-08-09T23:59:59.999Z"
"2023-08-08T00:00:00.000Z";"2023-08-08T23:59:59.999Z";"2023-08-08T18:28:00.000Z";"2023-08-08T00:39:00.000Z";1.4810611981;1.5144474981;1.4800772723;1.5004989354;18005025.42;319327780.93;"2023-08-08T23:59:59.999Z"
"2023-08-07T00:00:00.000Z";"2023-08-07T23:59:59.999Z";"2023-08-07T06:00:00.000Z";"2023-08-07T17:36:00.000Z";1.488184162;1.5021960786;1.4741824497;1.4814194826;24004104.82;314319131.22;"2023-08-07T23:59:59.999Z"
"2023-08-06T00:00:00.000Z";"2023-08-06T23:59:59.999Z";"2023-08-06T08:49:00.000Z";"2023-08-06T23:53:00.000Z";1.494376269;1.5048427613;1.4874967522;1.488807043;15599952.95;315280785.42;"2023-08-06T23:59:59.999Z"
"2023-08-05T00:00:00.000Z";"2023-08-05T23:59:59.999Z";"2023-08-05T00:01:00.000Z";"2023-08-05T15:28:00.000Z";1.502176167;1.5029747106;1.4883527039;1.4943127352;13667833.26;316349291.97;"2023-08-05T23:59:59.999Z"
"2023-08-04T00:00:00.000Z";"2023-08-04T23:59:59.999Z";"2023-08-04T06:31:00.000Z";"2023-08-04T20:52:00.000Z";1.5077873502;1.5181080945;1.4989604196;1.5021170012;16209523.67;317881276.22;"2023-08-04T23:59:59.999Z"
"2023-08-03T00:00:00.000Z";"2023-08-03T23:59:59.999Z";"2023-08-03T17:15:00.000Z";"2023-08-03T09:18:00.000Z";1.5096435537;1.5133690974;1.4939107642;1.5080404813;16278222.22;319016820.15;"2023-08-03T23:59:59.999Z"
"2023-08-02T00:00:00.000Z";"2023-08-02T23:59:59.999Z";"2023-08-02T01:37:00.000Z";"2023-08-02T16:59:00.000Z";1.5470515957;1.5538032945;1.4943990646;1.5096266135;24775520.65;319347954.19;"2023-08-02T23:59:59.999Z"
"2023-08-01T00:00:00.000Z";"2023-08-01T23:59:59.999Z";"2023-08-01T07:49:00.000Z";"2023-08-01T04:32:00.000Z";1.552561195;1.560404343;1.5255250995;1.5470537579;39438872.88;328567695.85;"2023-08-01T23:59:59.999Z"
"2023-07-31T00:00:00.000Z";"2023-07-31T23:59:59.999Z";"2023-07-31T14:55:00.000Z";"2023-07-31T00:22:00.000Z";1.495316186;1.5912070668;1.493372314;1.5527910472;86020650.59;330561912.41;"2023-07-31T23:59:59.999Z"
"2023-07-30T00:00:00.000Z";"2023-07-30T23:59:59.999Z";"2023-07-30T00:00:00.000Z";"2023-07-30T20:15:00.000Z";1.5103797726;1.5103797726;1.491564676;1.4955926428;15092512.47;325172462.63;"2023-07-30T23:59:59.999Z"
"2023-07-29T00:00:00.000Z";"2023-07-29T23:59:59.999Z";"2023-07-29T02:03:00.000Z";"2023-07-29T15:50:00.000Z";1.513733606;1.5165271322;1.5036856221;1.5103214107;12000153.27;326752958.16;"2023-07-29T23:59:59.999Z"
"2023-07-28T00:00:00.000Z";"2023-07-28T23:59:59.999Z";"2023-07-28T21:08:00.000Z";"2023-07-28T05:58:00.000Z";1.4949633559;1.5166841041;1.4907747868;1.5136670363;20959447.67;327084169.89;"2023-07-28T23:59:59.999Z"
"2023-07-27T00:00:00.000Z";"2023-07-27T23:59:59.999Z";"2023-07-27T10:04:00.000Z";"2023-07-27T00:54:00.000Z";1.4800744484;1.5022537911;1.4791794621;1.494909278;15857319.73;314666170.06;"2023-07-27T23:59:59.999Z"
"2023-07-26T00:00:00.000Z";"2023-07-26T23:59:59.999Z";"2023-07-26T21:22:00.000Z";"2023-07-26T02:00:00.000Z";1.484522661;1.4867747859;1.4689859115;1.479933386;20073555.75;311414525.32;"2023-07-26T23:59:59.999Z"
"2023-07-25T00:00:00.000Z";"2023-07-25T23:59:59.999Z";"2023-07-25T00:01:00.000Z";"2023-07-25T15:10:00.000Z";1.4960750895;1.4963533201;1.4796645026;1.484646779;14198663.07;312380146.81;"2023-07-25T23:59:59.999Z"
"2023-07-24T00:00:00.000Z";"2023-07-24T23:59:59.999Z";"2023-07-24T00:58:00.000Z";"2023-07-24T16:22:00.000Z";1.5353744424;1.5364627055;1.484629884;1.496050532;21017214.3;314537150.06;"2023-07-24T23:59:59.999Z"
"2023-07-23T00:00:00.000Z";"2023-07-23T23:59:59.999Z";"2023-07-23T19:17:00.000Z";"2023-07-23T00:16:00.000Z";1.5241746792;1.5421533836;1.522252068;1.5354502557;11123616.09;322323185.34;"2023-07-23T23:59:59.999Z"
"2023-07-22T00:00:00.000Z";"2023-07-22T23:59:59.999Z";"2023-07-22T03:23:00.000Z";"2023-07-22T23:50:00.000Z";1.5405977316;1.5520740584;1.5218160116;1.5244743156;13827494.61;320018399.82;"2023-07-22T23:59:59.999Z"
"2023-07-21T00:00:00.000Z";"2023-07-21T23:59:59.999Z";"2023-07-21T12:58:00.000Z";"2023-07-21T00:40:00.000Z";1.5394458476;1.5522177398;1.5366402287;1.540781629;17574712.8;323212015.65;"2023-07-21T23:59:59.999Z"
"2023-07-20T00:00:00.000Z";"2023-07-20T23:59:59.999Z";"2023-07-20T23:26:00.000Z";"2023-07-20T15:03:00.000Z";1.5162630881;1.5406927252;1.5096428309;1.5394357934;26588080.57;322159301.66;"2023-07-20T23:59:59.999Z"
"2023-07-19T00:00:00.000Z";"2023-07-19T23:59:59.999Z";"2023-07-19T05:39:00.000Z";"2023-07-19T17:07:00.000Z";1.5109673888;1.5306907362;1.5095889217;1.5162890144;15222969.73;317312489.06;"2023-07-19T23:59:59.999Z"
"2023-07-18T00:00:00.000Z";"2023-07-18T23:59:59.999Z";"2023-07-18T02:52:00.000Z";"2023-07-18T17:07:00.000Z";1.5482866521;1.5594235275;1.5073976573;1.5109078715;25605773.73;316138016.26;"2023-07-18T23:59:59.999Z"
"2023-07-17T00:00:00.000Z";"2023-07-17T23:59:59.999Z";"2023-07-17T09:10:00.000Z";"2023-07-17T00:57:00.000Z";1.5037912734;1.5715258107;1.4938556285;1.5482626948;46397295.82;337021464.86;"2023-07-17T23:59:59.999Z"
"2023-07-16T00:00:00.000Z";"2023-07-16T23:59:59.999Z";"2023-07-16T01:32:00.000Z";"2023-07-16T23:57:00.000Z";1.5407241096;1.5437378045;1.5035005445;1.5037373267;16949007.39;313740526.35;"2023-07-16T23:59:59.999Z"
"2023-07-15T00:00:00.000Z";"2023-07-15T23:59:59.999Z";"2023-07-15T09:32:00.000Z";"2023-07-15T18:27:00.000Z";1.5547930671;1.5781785034;1.5392665827;1.5406436805;23300302.32;321444397.53;"2023-07-15T23:59:59.999Z"
"2023-07-14T00:00:00.000Z";"2023-07-14T23:59:59.999Z";"2023-07-14T04:40:00.000Z";"2023-07-14T19:07:00.000Z";1.5811580673;1.6373567473;1.5347866854;1.5547657742;58509654.96;324033443.47;"2023-07-14T23:59:59.999Z"
"2023-07-13T00:00:00.000Z";"2023-07-13T23:59:59.999Z";"2023-07-13T18:16:00.000Z";"2023-07-13T05:10:00.000Z";1.4864644316;1.5872462675;1.4780102816;1.5812627867;39207486.59;329372245.52;"2023-07-13T23:59:59.999Z"
"2023-07-12T00:00:00.000Z";"2023-07-12T23:59:59.999Z";"2023-07-12T03:11:00.000Z";"2023-07-12T20:01:00.000Z";1.5020530036;1.5102034146;1.4627936853;1.4867045593;19145164.08;309569231.97;"2023-07-12T23:59:59.999Z"
"2023-07-11T00:00:00.000Z";"2023-07-11T23:59:59.999Z";"2023-07-11T06:52:00.000Z";"2023-07-11T21:34:00.000Z";1.5132526625;1.5225185371;1.496354179;1.5021504686;20038092.89;313345544.87;"2023-07-11T23:59:59.999Z"
"2023-07-10T00:00:00.000Z";"2023-07-10T23:59:59.999Z";"2023-07-10T17:20:00.000Z";"2023-07-10T08:37:00.000Z";1.4572945851;1.5232862521;1.44383026;1.5130083531;35275143.81;315494443.52;"2023-07-10T23:59:59.999Z"
"2023-07-09T00:00:00.000Z";"2023-07-09T23:59:59.999Z";"2023-07-09T01:15:00.000Z";"2023-07-09T20:46:00.000Z";1.4670228781;1.4716047084;1.4533446429;1.457461959;11190000.61;310558389.26;"2023-07-09T23:59:59.999Z"
"2023-07-08T00:00:00.000Z";"2023-07-08T23:59:59.999Z";"2023-07-08T02:26:00.000Z";"2023-07-08T20:22:00.000Z";1.4747701506;1.4855964917;1.4600913362;1.4669460992;15428375.98;312472600.51;"2023-07-08T23:59:59.999Z"
"2023-07-07T00:00:00.000Z";"2023-07-07T23:59:59.999Z";"2023-07-07T16:16:00.000Z";"2023-07-07T00:05:00.000Z";1.4565183624;1.4776657529;1.4520298729;1.4748140891;13265598.38;313875502.3;"2023-07-07T23:59:59.999Z"
"2023-07-06T00:00:00.000Z";"2023-07-06T23:59:59.999Z";"2023-07-06T09:22:00.000Z";"2023-07-06T23:40:00.000Z";1.5131540041;1.5432051226;1.4560024211;1.4564220242;23093361.21;309904274.81;"2023-07-06T23:59:59.999Z"
"2023-07-05T00:00:00.000Z";"2023-07-05T23:59:59.999Z";"2023-07-05T04:31:00.000Z";"2023-07-05T15:42:00.000Z";1.5522324133;1.5605443717;1.5031846469;1.5131112546;25315905.7;314752019.55;"2023-07-05T23:59:59.999Z"
"2023-07-04T00:00:00.000Z";"2023-07-04T23:59:59.999Z";"2023-07-04T00:47:00.000Z";"2023-07-04T19:42:00.000Z";1.5947511814;1.5953558607;1.547237187;1.5520754259;21557591.62;322588043.89;"2023-07-04T23:59:59.999Z"
"2023-07-03T00:00:00.000Z";"2023-07-03T23:59:59.999Z";"2023-07-03T10:11:00.000Z";"2023-07-03T00:43:00.000Z";1.5797859769;1.6131348161;1.5776358682;1.5948492851;25153666.91;331399295.9;"2023-07-03T23:59:59.999Z"
"2023-07-02T00:00:00.000Z";"2023-07-02T23:59:59.999Z";"2023-07-02T00:55:00.000Z";"2023-07-02T04:23:00.000Z";1.597068151;1.6003698859;1.5727394502;1.5796747265;19662006.16;332275118.32;"2023-07-02T23:59:59.999Z"
"2023-07-01T00:00:00.000Z";"2023-07-01T23:59:59.999Z";"2023-07-01T15:22:00.000Z";"2023-07-01T04:26:00.000Z";1.5598402466;1.6056117776;1.5550555763;1.5975997548;22291551.18;335831262.02;"2023-07-01T23:59:59.999Z"
"2023-06-30T00:00:00.000Z";"2023-06-30T23:59:59.999Z";"2023-06-30T13:29:00.000Z";"2023-06-30T01:10:00.000Z";1.4859701867;1.5769334633;1.4814740413;1.5598963644;37029352.53;327954740.87;"2023-06-30T23:59:59.999Z"
"2023-06-29T00:00:00.000Z";"2023-06-29T23:59:59.999Z";"2023-06-29T12:33:00.000Z";"2023-06-29T03:05:00.000Z";1.4675620818;1.4959507223;1.4643280789;1.4866332552;19628296.16;312542876.64;"2023-06-29T23:59:59.999Z"
"2023-06-28T00:00:00.000Z";"2023-06-28T23:59:59.999Z";"2023-06-28T00:00:00.000Z";"2023-06-28T19:46:00.000Z";1.5473200367;1.5473200367;1.4470154475;1.4673565658;28798901.97;307756745.33;"2023-06-28T23:59:59.999Z"
"2023-06-27T00:00:00.000Z";"2023-06-27T23:59:59.999Z";"2023-06-27T08:31:00.000Z";"2023-06-27T01:20:00.000Z";1.5330315499;1.5586844141;1.5277648044;1.5471921583;21782307.53;319168093.01;"2023-06-27T23:59:59.999Z"
"2023-06-26T00:00:00.000Z";"2023-06-26T23:59:59.999Z";"2023-06-26T00:58:00.000Z";"2023-06-26T22:13:00.000Z";1.6125811786;1.6194180903;1.5228480397;1.5328472562;40676701.74;316222466.15;"2023-06-26T23:59:59.999Z"
"2023-06-25T00:00:00.000Z";"2023-06-25T23:59:59.999Z";"2023-06-25T17:16:00.000Z";"2023-06-25T01:11:00.000Z";1.4208691932;1.6401893381;1.4148441468;1.6126231098;90156045.89;345315632.86;"2023-06-25T23:59:59.999Z"
"2023-06-24T00:00:00.000Z";"2023-06-24T23:59:59.999Z";"2023-06-24T12:46:00.000Z";"2023-06-24T16:07:00.000Z";1.4343681943;1.4556809675;1.3930959449;1.4209140818;24991070.07;302724606.66;"2023-06-24T23:59:59.999Z"
"2023-06-23T00:00:00.000Z";"2023-06-23T23:59:59.999Z";"2023-06-23T16:16:00.000Z";"2023-06-23T02:22:00.000Z";1.4087803593;1.4496146979;1.4043943632;1.4342663687;24951132.15;295947289.96;"2023-06-23T23:59:59.999Z"
"2023-06-22T00:00:00.000Z";"2023-06-22T23:59:59.999Z";"2023-06-22T05:05:00.000Z";"2023-06-22T23:07:00.000Z";1.4323337118;1.4752977371;1.4044107973;1.4086565352;28559453.82;290504244.96;"2023-06-22T23:59:59.999Z"
"2023-06-21T00:00:00.000Z";"2023-06-21T23:59:59.999Z";"2023-06-21T16:37:00.000Z";"2023-06-21T11:22:00.000Z";1.4095171571;1.4429333207;1.4038054268;1.4324497173;31039654.08;295301320.46;"2023-06-21T23:59:59.999Z"